Session_ID,Session_Date,Customer_ID,Channel,Device,Product_View,Add_to_Cart,Checkout,Purchase
S03774,2025-01-02,CUST0673,Instagram,Desktop,1,0,0,0
S03775,2025-07-21,CUST0170,Direct,Desktop,1,0,0,0
S03776,2025-11-25,CUST0606,Organic,Mobile,0,0,0,0
S03777,2025-07-02,CUST0760,Organic,Desktop,1,1,1,0
S03778,2025-09-16,CUST0321,Google Ads,Mobile,1,0,0,0
S03779,2025-11-18,CUST0366,Instagram,Mobile,0,0,0,0
S03780,2025-08-16,CUST0520,Email,Tablet,1,1,0,0
S03781,2025-07-19,CUST0833,Email,Mobile,1,1,1,1
S03782,2025-01-26,CUST0110,Direct,Desktop,0,0,0,0
S03783,2025-12-16,CUST0906,Organic,Mobile,1,1,0,0
S03784,2025-04-12,CUST0544,Google Ads,Mobile,1,1,0,0
S03785,2025-05-16,CUST0563,Email,Mobile,1,0,0,0
S03786,2025-11-27,CUST0953,Organic,Mobile,1,1,0,0
S03787,2025-12-11,CUST0680,Organic,Desktop,1,0,0,0
S03788,2025-07-16,CUST0578,Google Ads,Mobile,0,0,0,0
S03789,2025-01-30,CUST0543,Google Ads,Desktop,0,0,0,0
S03790,2025-10-26,CUST0959,Instagram,Mobile,0,0,0,0
S03791,2025-05-13,CUST0324,Organic,Desktop,1,1,0,0
S03792,2025-09-13,CUST0952,Instagram,Mobile,0,0,0,0
S03793,2025-01-20,CUST0012,Google Ads,Mobile,1,1,0,0
S03794,2025-11-04,CUST0799,Email,Desktop,1,1,0,0
S03795,2025-01-21,CUST0023,Google Ads,Desktop,1,1,1,1
S03796,2025-02-10,CUST0161,Google Ads,Mobile,1,1,1,1
S03797,2025-12-30,CUST0264,Email,Tablet,1,0,0,0
S03798,2025-06-01,CUST0702,Instagram,Mobile,1,1,0,0
S03799,2025-11-04,CUST0380,Instagram,Desktop,1,1,1,1
S03800,2025-01-02,CUST0753,Instagram,Mobile,1,0,0,0
S03801,2025-02-13,CUST0080,Email,Mobile,1,0,0,0
S03802,2025-02-10,CUST0271,Google Ads,Desktop,1,0,0,0
S03803,2025-11-22,CUST0425,Google Ads,Desktop,1,1,1,1
S03804,2025-09-20,CUST0616,Google Ads,Mobile,1,1,1,1
S03805,2025-10-21,CUST0436,Direct,Mobile,1,1,1,1
S03806,2025-06-22,CUST0922,Google Ads,Desktop,1,1,0,0
S03807,2025-01-09,CUST0078,Direct,Mobile,0,0,0,0
S03808,2025-02-22,CUST0524,Instagram,Desktop,1,1,1,1
S03809,2025-10-11,CUST0795,Organic,Desktop,0,0,0,0
S03810,2025-05-08,CUST0111,Instagram,Desktop,1,1,1,1
S03811,2025-01-19,CUST0991,Direct,Desktop,1,1,1,1
S03812,2025-05-12,CUST0452,Direct,Mobile,1,0,0,0
S03813,2025-01-13,CUST0414,Instagram,Desktop,1,1,1,0
S03814,2025-08-08,CUST0260,Google Ads,Desktop,1,0,0,0
S03815,2025-09-24,CUST0822,Google Ads,Mobile,1,1,0,0
S03816,2025-09-02,CUST0351,Instagram,Mobile,1,1,1,0
S03817,2025-09-15,CUST0930,Instagram,Desktop,1,1,0,0
S03818,2025-05-20,CUST0708,Instagram,Mobile,1,0,0,0
S03819,2025-09-04,CUST0852,Email,Mobile,1,0,0,0
S03820,2025-08-20,CUST0184,Organic,Tablet,1,0,0,0
S03821,2025-02-25,CUST0658,Instagram,Mobile,1,1,1,1
S03822,2025-03-29,CUST0175,Google Ads,Desktop,1,1,1,1
S03823,2025-09-11,CUST0712,Direct,Mobile,1,1,1,1
S03824,2025-02-21,CUST0700,Instagram,Mobile,1,1,1,1
S03825,2025-09-04,CUST0618,Organic,Mobile,1,0,0,0
S03826,2025-09-09,CUST0955,Email,Mobile,1,1,1,1
S03827,2025-05-05,CUST0386,Email,Desktop,0,0,0,0
S03828,2025-07-20,CUST0889,Email,Tablet,1,1,0,0
S03829,2025-12-27,CUST0585,Email,Desktop,0,0,0,0
S03830,2025-05-12,CUST0272,Google Ads,Tablet,1,1,1,1
S03831,2025-06-26,CUST0726,Organic,Desktop,1,1,1,1
S03832,2025-02-21,CUST0186,Email,Mobile,0,0,0,0
S03833,2025-02-03,CUST0652,Direct,Mobile,1,1,1,0
S03834,2025-01-22,CUST0901,Organic,Desktop,0,0,0,0
S03835,2025-05-21,CUST0167,Organic,Mobile,1,0,0,0
S03836,2025-11-15,CUST0143,Instagram,Desktop,1,0,0,0
S03837,2025-09-28,CUST0493,Direct,Desktop,1,1,1,1
S03838,2025-06-17,CUST0072,Organic,Mobile,1,1,1,1
S03839,2025-02-07,CUST0344,Email,Mobile,1,1,1,1
S03840,2025-12-27,CUST0499,Organic,Mobile,1,0,0,0
S03841,2025-09-03,CUST0147,Organic,Tablet,1,0,0,0
S03842,2025-08-23,CUST0613,Direct,Desktop,1,1,1,1
S03843,2025-02-24,CUST0501,Email,Desktop,0,0,0,0
S03844,2025-04-30,CUST0338,Google Ads,Tablet,1,1,1,1
S03845,2025-03-07,CUST0085,Organic,Mobile,1,1,0,0
S03846,2025-11-18,CUST0817,Instagram,Desktop,1,1,1,1
S03847,2025-11-24,CUST0891,Organic,Mobile,1,0,0,0
S03848,2025-06-15,CUST0807,Google Ads,Desktop,1,0,0,0
S03849,2025-07-29,CUST0846,Email,Desktop,1,1,1,1
S03850,2025-03-16,CUST0143,Instagram,Desktop,1,1,1,1
S03851,2025-05-14,CUST0891,Instagram,Mobile,1,0,0,0
S03852,2025-09-22,CUST0311,Google Ads,Mobile,1,0,0,0
S03853,2025-06-23,CUST0369,Direct,Mobile,1,0,0,0
S03854,2025-08-31,CUST0707,Instagram,Desktop,1,1,1,0
S03855,2025-03-30,CUST0696,Google Ads,Mobile,1,1,1,1
S03856,2025-09-07,CUST0813,Email,Desktop,1,0,0,0
S03857,2025-01-31,CUST0971,Instagram,Mobile,1,0,0,0
S03858,2025-10-04,CUST0441,Direct,Desktop,1,1,1,1
S03859,2025-02-07,CUST0067,Direct,Desktop,1,0,0,0
S03860,2025-11-04,CUST0734,Email,Desktop,1,1,1,1
S03861,2025-05-18,CUST0774,Google Ads,Mobile,1,0,0,0
S03862,2025-03-17,CUST0838,Direct,Mobile,1,0,0,0
S03863,2025-12-05,CUST0927,Email,Mobile,1,1,1,1
S03864,2025-09-10,CUST0534,Google Ads,Mobile,1,1,1,0
S03865,2025-03-20,CUST0341,Direct,Desktop,1,1,0,0
S03866,2025-02-07,CUST0678,Google Ads,Mobile,0,0,0,0
S03867,2025-11-14,CUST0102,Instagram,Mobile,0,0,0,0
S03868,2025-11-24,CUST0314,Organic,Desktop,1,1,0,0
S03869,2025-06-12,CUST0966,Google Ads,Mobile,1,0,0,0
S03870,2025-12-24,CUST0925,Google Ads,Mobile,1,1,1,1
S03871,2025-05-08,CUST0952,Direct,Desktop,1,0,0,0
S03872,2025-06-07,CUST0110,Organic,Desktop,1,0,0,0
S03873,2025-11-25,CUST0907,Email,Desktop,1,1,1,1
S03874,2025-11-15,CUST0432,Instagram,Mobile,0,0,0,0
S03875,2025-03-24,CUST0342,Direct,Mobile,1,1,1,1
S03876,2025-08-05,CUST0828,Google Ads,Desktop,1,0,0,0
S03877,2025-07-21,CUST0179,Google Ads,Mobile,1,1,0,0
S03878,2025-10-05,CUST0679,Email,Mobile,1,1,1,0
S03879,2025-06-01,CUST0134,Organic,Desktop,1,1,1,1
S03880,2025-01-26,CUST0030,Direct,Mobile,1,0,0,0
S03881,2025-12-09,CUST0875,Organic,Desktop,0,0,0,0
S03882,2025-09-11,CUST0473,Instagram,Mobile,1,1,1,0
S03883,2025-09-08,CUST0996,Email,Mobile,1,1,1,1
S03884,2025-06-16,CUST0385,Organic,Mobile,1,0,0,0
S03885,2025-12-19,CUST0598,Google Ads,Desktop,1,1,1,1
S03886,2025-05-20,CUST0009,Instagram,Mobile,1,1,1,1
S03887,2025-08-17,CUST0941,Organic,Tablet,1,1,1,1
S03888,2025-03-14,CUST0136,Email,Mobile,1,1,1,1
S03889,2025-10-26,CUST0290,Google Ads,Mobile,1,1,1,1
S03890,2025-08-24,CUST0976,Instagram,Desktop,1,1,1,1
S03891,2025-07-14,CUST0979,Organic,Desktop,0,0,0,0
S03892,2025-03-29,CUST0648,Google Ads,Mobile,1,0,0,0
S03893,2025-04-07,CUST0652,Instagram,Mobile,1,1,1,1
S03894,2025-06-15,CUST0043,Direct,Mobile,0,0,0,0
S03895,2025-10-23,CUST0105,Google Ads,Desktop,1,1,1,1
S03896,2025-07-22,CUST0824,Instagram,Mobile,0,0,0,0
S03897,2025-07-06,CUST0031,Google Ads,Desktop,1,1,1,1
S03898,2025-10-02,CUST0682,Google Ads,Mobile,1,0,0,0
S03899,2025-01-20,CUST0673,Email,Mobile,0,0,0,0
S03900,2025-03-14,CUST0787,Direct,Mobile,0,0,0,0
S03901,2025-12-04,CUST0765,Direct,Desktop,1,0,0,0
S03902,2025-12-27,CUST0219,Email,Mobile,1,1,0,0
S03903,2025-11-06,CUST0984,Google Ads,Desktop,1,1,1,1
S03904,2025-03-23,CUST0113,Instagram,Mobile,1,0,0,0
S03905,2025-10-23,CUST0732,Instagram,Desktop,1,1,1,1
S03906,2025-12-22,CUST0695,Google Ads,Tablet,1,1,0,0
S03907,2025-01-27,CUST0260,Organic,Desktop,0,0,0,0
S03908,2025-05-21,CUST0012,Instagram,Desktop,1,1,1,1
S03909,2025-02-16,CUST0471,Direct,Mobile,1,1,0,0
S03910,2025-04-22,CUST0340,Email,Desktop,1,0,0,0
S03911,2025-08-23,CUST0872,Google Ads,Tablet,1,1,0,0
S03912,2025-05-31,CUST0924,Instagram,Mobile,1,1,1,1
S03913,2025-11-11,CUST0246,Google Ads,Mobile,1,1,1,1
S03914,2025-11-29,CUST0250,Instagram,Desktop,1,1,0,0
S03915,2025-05-06,CUST0570,Organic,Desktop,1,0,0,0
S03916,2025-01-07,CUST0509,Organic,Desktop,1,0,0,0
S03917,2025-02-19,CUST0304,Instagram,Mobile,1,1,1,1
S03918,2025-12-26,CUST0888,Google Ads,Tablet,1,1,1,1
S03919,2025-03-07,CUST0892,Organic,Mobile,1,1,1,1
S03920,2025-12-28,CUST0513,Organic,Tablet,1,0,0,0
S03921,2025-06-16,CUST0361,Instagram,Desktop,0,0,0,0
S03922,2025-09-09,CUST0715,Google Ads,Desktop,1,1,0,0
S03923,2025-09-20,CUST0044,Email,Mobile,1,1,1,1
S03924,2025-07-15,CUST0319,Google Ads,Mobile,1,1,0,0
S03925,2025-07-02,CUST0607,Google Ads,Desktop,1,1,0,0
S03926,2025-09-21,CUST0489,Email,Mobile,1,1,1,1
S03927,2025-10-15,CUST0294,Google Ads,Tablet,1,1,0,0
S03928,2025-10-02,CUST0509,Instagram,Mobile,1,0,0,0
S03929,2025-04-28,CUST0521,Direct,Mobile,1,0,0,0
S03930,2025-11-09,CUST0774,Direct,Mobile,1,1,1,1
S03931,2025-12-13,CUST0326,Organic,Mobile,1,0,0,0
S03932,2025-10-04,CUST0253,Direct,Mobile,1,1,1,1
S03933,2025-05-12,CUST0308,Direct,Mobile,1,1,1,1
S03934,2025-05-27,CUST0323,Direct,Mobile,0,0,0,0
S03935,2025-01-29,CUST0608,Instagram,Mobile,1,0,0,0
S03936,2025-11-23,CUST0867,Direct,Mobile,1,1,1,1
S03937,2025-11-16,CUST0912,Google Ads,Mobile,1,1,1,1
S03938,2025-08-13,CUST0642,Organic,Desktop,1,0,0,0
S03939,2025-05-19,CUST0036,Email,Mobile,1,1,0,0
S03940,2025-10-16,CUST0617,Instagram,Desktop,1,1,1,1
S03941,2025-10-08,CUST0711,Instagram,Mobile,1,0,0,0
S03942,2025-01-26,CUST0291,Direct,Desktop,1,0,0,0
S03943,2025-10-19,CUST0888,Direct,Mobile,1,1,1,1
S03944,2025-09-24,CUST0542,Direct,Desktop,1,1,1,0
S03945,2025-10-13,CUST0941,Direct,Mobile,1,1,1,1
S03946,2025-11-09,CUST0942,Google Ads,Mobile,0,0,0,0
S03947,2025-04-07,CUST0605,Google Ads,Desktop,1,0,0,0
S03948,2025-05-18,CUST0489,Direct,Desktop,1,0,0,0
S03949,2025-10-08,CUST0961,Organic,Mobile,1,1,1,0
S03950,2025-04-06,CUST0236,Direct,Mobile,0,0,0,0
S03951,2025-02-26,CUST0385,Google Ads,Mobile,1,1,1,0
S03952,2025-05-03,CUST0361,Direct,Mobile,1,1,1,1
S03953,2025-08-19,CUST0953,Google Ads,Desktop,1,0,0,0
S03954,2025-10-17,CUST0967,Organic,Tablet,0,0,0,0
S03955,2025-03-27,CUST0707,Direct,Mobile,1,1,1,1
S03956,2025-11-06,CUST0256,Email,Mobile,0,0,0,0
S03957,2025-02-20,CUST0868,Organic,Mobile,1,1,1,1
S03958,2025-08-16,CUST0359,Organic,Desktop,1,1,1,1
S03959,2025-01-06,CUST0543,Google Ads,Mobile,1,1,1,0
S03960,2025-11-06,CUST0025,Instagram,Mobile,0,0,0,0
S03961,2025-09-30,CUST0815,Direct,Mobile,1,1,1,1
S03962,2025-12-10,CUST0952,Instagram,Mobile,0,0,0,0
S03963,2025-01-02,CUST0984,Email,Mobile,0,0,0,0
S03964,2025-10-03,CUST0001,Instagram,Desktop,1,1,1,0
S03965,2025-04-01,CUST0358,Instagram,Desktop,1,1,1,1
S03966,2025-09-19,CUST0118,Organic,Desktop,1,1,1,1
S03967,2025-08-30,CUST0479,Google Ads,Desktop,0,0,0,0
S03968,2025-09-03,CUST0677,Google Ads,Mobile,0,0,0,0
S03969,2025-03-20,CUST0459,Google Ads,Mobile,1,0,0,0
S03970,2025-11-07,CUST0113,Direct,Mobile,1,1,0,0
S03971,2025-10-31,CUST0195,Email,Mobile,1,1,0,0
S03972,2025-02-27,CUST0652,Email,Mobile,1,0,0,0
S03973,2025-08-13,CUST0020,Instagram,Mobile,1,0,0,0
S03974,2025-07-21,CUST0286,Instagram,Desktop,1,1,0,0
S03975,2025-01-06,CUST0458,Organic,Mobile,1,1,1,1
S03976,2025-01-30,CUST0743,Organic,Tablet,1,0,0,0
S03977,2025-05-31,CUST0448,Instagram,Desktop,1,1,1,1
S03978,2025-02-05,CUST0591,Organic,Mobile,1,1,1,1
S03979,2025-04-20,CUST0640,Direct,Mobile,1,0,0,0
S03980,2025-05-01,CUST0085,Email,Mobile,1,1,1,1
S03981,2025-08-29,CUST0576,Direct,Tablet,1,1,0,0
S03982,2025-09-16,CUST0274,Direct,Mobile,1,1,1,1
S03983,2025-03-31,CUST0800,Direct,Mobile,1,1,1,1
S03984,2025-01-30,CUST0403,Instagram,Mobile,1,0,0,0
S03985,2025-08-25,CUST0253,Google Ads,Mobile,1,0,0,0
S03986,2025-06-19,CUST0606,Instagram,Mobile,1,0,0,0
S03987,2025-05-29,CUST0801,Direct,Mobile,1,1,1,1
S03988,2025-03-29,CUST0958,Instagram,Mobile,1,1,1,1
S03989,2025-01-04,CUST0662,Organic,Tablet,1,0,0,0
S03990,2025-09-09,CUST0365,Instagram,Mobile,0,0,0,0
S03991,2025-02-20,CUST0669,Instagram,Mobile,1,0,0,0
S03992,2025-01-24,CUST0728,Google Ads,Mobile,1,1,1,0
S03993,2025-02-15,CUST0260,Google Ads,Mobile,0,0,0,0
S03994,2025-04-26,CUST0434,Email,Tablet,1,1,1,1
S03995,2025-01-27,CUST0972,Google Ads,Mobile,1,1,1,1
S03996,2025-04-05,CUST0612,Google Ads,Mobile,1,0,0,0
S03997,2025-04-09,CUST0122,Organic,Mobile,1,0,0,0
S03998,2025-04-26,CUST0644,Email,Mobile,1,1,0,0
S03999,2025-10-03,CUST0517,Organic,Mobile,1,1,1,1
S04000,2025-12-02,CUST0979,Google Ads,Desktop,1,1,1,1
S04001,2025-04-05,CUST0745,Direct,Mobile,0,0,0,0
S04002,2025-07-18,CUST0679,Google Ads,Mobile,1,1,1,1
S04003,2025-05-26,CUST0569,Organic,Mobile,1,1,1,0
S04004,2025-06-04,CUST0543,Direct,Desktop,1,1,0,0
S04005,2025-09-27,CUST0519,Instagram,Mobile,1,0,0,0
S04006,2025-11-17,CUST0012,Google Ads,Mobile,1,1,1,1
S04007,2025-10-03,CUST0010,Google Ads,Desktop,1,0,0,0
S04008,2025-11-22,CUST0157,Email,Mobile,1,0,0,0
S04009,2025-09-13,CUST0725,Organic,Desktop,1,1,1,1
S04010,2025-02-14,CUST0141,Direct,Desktop,1,1,1,1
S04011,2025-01-01,CUST0983,Organic,Mobile,1,1,1,1
S04012,2025-05-27,CUST0639,Organic,Mobile,1,0,0,0
S04013,2025-10-22,CUST0710,Google Ads,Desktop,1,1,1,1
S04014,2025-06-04,CUST0927,Instagram,Desktop,1,1,1,0
S04015,2025-02-25,CUST0137,Organic,Desktop,1,0,0,0
S04016,2025-08-14,CUST0691,Organic,Desktop,1,1,1,1
S04017,2025-01-07,CUST0600,Instagram,Mobile,1,1,1,1
S04018,2025-01-20,CUST0400,Direct,Mobile,1,1,1,1
S04019,2025-06-08,CUST0443,Organic,Mobile,0,0,0,0
S04020,2025-12-06,CUST0442,Organic,Mobile,1,0,0,0
S04021,2025-03-20,CUST0267,Direct,Desktop,1,0,0,0
S04022,2025-01-01,CUST0676,Google Ads,Mobile,1,1,1,1
S04023,2025-12-02,CUST0761,Instagram,Mobile,1,1,1,0
S04024,2025-08-17,CUST0513,Google Ads,Desktop,1,1,1,0
S04025,2025-08-01,CUST0277,Instagram,Desktop,1,1,1,1
S04026,2025-10-10,CUST0684,Email,Tablet,1,1,1,1
S04027,2025-09-05,CUST0356,Organic,Mobile,1,0,0,0
S04028,2025-04-29,CUST0933,Instagram,Mobile,1,1,1,0
S04029,2025-08-15,CUST0774,Organic,Mobile,0,0,0,0
S04030,2025-01-24,CUST0654,Instagram,Mobile,1,1,1,1
S04031,2025-07-09,CUST0093,Organic,Mobile,1,1,0,0
S04032,2025-11-04,CUST0641,Instagram,Mobile,1,0,0,0
S04033,2025-11-03,CUST0136,Google Ads,Mobile,1,0,0,0
S04034,2025-02-26,CUST0111,Email,Mobile,1,1,0,0
S04035,2025-11-07,CUST0044,Email,Mobile,1,1,1,1
S04036,2025-11-05,CUST0891,Direct,Mobile,1,1,1,1
S04037,2025-03-30,CUST0211,Google Ads,Mobile,1,1,0,0
S04038,2025-10-02,CUST0343,Instagram,Mobile,1,1,1,1
S04039,2025-04-19,CUST0359,Organic,Mobile,1,1,0,0
S04040,2025-05-21,CUST0361,Organic,Desktop,1,0,0,0
S04041,2025-10-12,CUST0331,Organic,Desktop,1,0,0,0
S04042,2025-09-01,CUST0411,Direct,Desktop,1,0,0,0
S04043,2025-03-15,CUST0759,Email,Desktop,1,1,1,1
S04044,2025-12-21,CUST0508,Instagram,Desktop,1,1,0,0
S04045,2025-09-19,CUST0232,Google Ads,Desktop,1,1,1,1
S04046,2025-06-25,CUST0804,Email,Mobile,1,0,0,0
S04047,2025-08-18,CUST0170,Google Ads,Mobile,1,0,0,0
S04048,2025-03-17,CUST0404,Instagram,Tablet,0,0,0,0
S04049,2025-11-19,CUST0234,Instagram,Mobile,0,0,0,0
S04050,2025-07-02,CUST0520,Organic,Desktop,1,0,0,0
S04051,2025-10-01,CUST0302,Direct,Desktop,1,1,1,1
S04052,2025-10-04,CUST0100,Instagram,Desktop,1,0,0,0
S04053,2025-08-15,CUST0253,Email,Desktop,1,0,0,0
S04054,2025-06-14,CUST0308,Google Ads,Desktop,1,1,0,0
S04055,2025-10-02,CUST0794,Email,Desktop,0,0,0,0
S04056,2025-08-05,CUST0803,Instagram,Mobile,1,1,1,1
S04057,2025-11-08,CUST0700,Email,Mobile,1,1,1,1
S04058,2025-07-09,CUST0387,Email,Tablet,1,1,1,1
S04059,2025-01-18,CUST0123,Organic,Tablet,1,1,1,1
S04060,2025-08-20,CUST0132,Organic,Mobile,0,0,0,0
S04061,2025-07-03,CUST0236,Direct,Mobile,1,0,0,0
S04062,2025-04-16,CUST0221,Organic,Mobile,1,1,1,1
S04063,2025-08-31,CUST0062,Email,Mobile,1,1,1,1
S04064,2025-02-22,CUST0832,Email,Desktop,1,0,0,0
S04065,2025-08-14,CUST0690,Organic,Mobile,1,0,0,0
S04066,2025-07-21,CUST0732,Email,Desktop,1,0,0,0
S04067,2025-03-27,CUST0403,Instagram,Desktop,1,1,1,1
S04068,2025-02-19,CUST0171,Instagram,Tablet,1,0,0,0
S04069,2025-09-17,CUST0476,Email,Desktop,1,1,1,1
S04070,2025-11-15,CUST0594,Direct,Mobile,1,1,0,0
S04071,2025-07-14,CUST0014,Google Ads,Desktop,1,0,0,0
S04072,2025-09-05,CUST0270,Direct,Mobile,1,1,0,0
S04073,2025-02-25,CUST0054,Organic,Tablet,1,1,1,1
S04074,2025-06-26,CUST0413,Email,Mobile,1,0,0,0
S04075,2025-05-30,CUST0131,Organic,Desktop,1,0,0,0
S04076,2025-01-13,CUST0610,Instagram,Mobile,1,0,0,0
S04077,2025-12-27,CUST0713,Google Ads,Mobile,1,0,0,0
S04078,2025-10-16,CUST0872,Instagram,Mobile,1,1,0,0
S04079,2025-03-05,CUST0773,Organic,Mobile,1,0,0,0
S04080,2025-12-05,CUST0733,Direct,Tablet,1,1,1,0
S04081,2025-04-15,CUST0517,Direct,Desktop,1,1,1,1
S04082,2025-08-27,CUST0629,Organic,Desktop,1,1,1,1
S04083,2025-02-03,CUST0301,Google Ads,Tablet,1,1,1,0
S04084,2025-11-20,CUST0704,Organic,Desktop,0,0,0,0
S04085,2025-02-08,CUST0960,Direct,Mobile,1,1,1,0
S04086,2025-08-13,CUST0939,Google Ads,Desktop,0,0,0,0
S04087,2025-05-09,CUST0427,Google Ads,Mobile,1,0,0,0
S04088,2025-05-13,CUST0116,Google Ads,Mobile,1,1,1,1
S04089,2025-02-09,CUST0236,Organic,Mobile,1,1,1,1
S04090,2025-11-15,CUST0563,Organic,Mobile,0,0,0,0
S04091,2025-08-09,CUST0013,Google Ads,Mobile,1,0,0,0
S04092,2025-04-04,CUST0218,Direct,Mobile,1,1,1,1
S04093,2025-04-09,CUST0329,Direct,Mobile,1,1,1,1
S04094,2025-03-01,CUST0068,Direct,Mobile,1,1,1,1
S04095,2025-05-09,CUST0743,Organic,Desktop,1,1,1,1
S04096,2025-05-12,CUST0991,Direct,Desktop,1,0,0,0
S04097,2025-10-28,CUST0837,Email,Mobile,1,0,0,0
S04098,2025-03-10,CUST0391,Instagram,Tablet,0,0,0,0
S04099,2025-01-14,CUST0092,Direct,Mobile,0,0,0,0
S04100,2025-05-31,CUST0104,Email,Mobile,1,1,1,0
S04101,2025-06-23,CUST0590,Email,Mobile,1,0,0,0
S04102,2025-12-11,CUST0984,Email,Mobile,1,1,0,0
S04103,2025-10-19,CUST0426,Direct,Mobile,1,1,1,1
S04104,2025-07-15,CUST0614,Direct,Mobile,1,1,0,0
S04105,2025-02-01,CUST0773,Organic,Mobile,1,1,1,1
S04106,2025-03-14,CUST0943,Direct,Desktop,1,0,0,0
S04107,2025-07-13,CUST0304,Direct,Mobile,1,1,1,1
S04108,2025-02-19,CUST0379,Instagram,Mobile,1,1,1,0
S04109,2025-02-26,CUST0738,Organic,Desktop,0,0,0,0
S04110,2025-04-27,CUST0348,Google Ads,Desktop,1,1,1,1
S04111,2025-07-11,CUST0175,Email,Mobile,1,1,1,1
S04112,2025-08-05,CUST0392,Google Ads,Desktop,1,0,0,0
S04113,2025-04-21,CUST0405,Instagram,Desktop,1,0,0,0
S04114,2025-03-30,CUST0088,Instagram,Mobile,1,0,0,0
S04115,2025-12-26,CUST0630,Direct,Desktop,1,0,0,0
S04116,2025-11-06,CUST0792,Direct,Mobile,1,1,0,0
S04117,2025-11-05,CUST0653,Organic,Desktop,1,1,1,1
S04118,2025-06-06,CUST0625,Google Ads,Tablet,1,0,0,0
S04119,2025-03-10,CUST0911,Direct,Desktop,1,0,0,0
S04120,2025-09-27,CUST0249,Organic,Mobile,1,1,1,1
S04121,2025-08-13,CUST0366,Organic,Desktop,0,0,0,0
S04122,2025-01-05,CUST0089,Email,Desktop,1,0,0,0
S04123,2025-08-31,CUST0877,Google Ads,Mobile,0,0,0,0
S04124,2025-04-28,CUST0821,Organic,Desktop,1,1,1,1
S04125,2025-06-21,CUST0732,Direct,Tablet,1,0,0,0
S04126,2025-05-23,CUST0999,Google Ads,Mobile,1,1,0,0
S04127,2025-11-19,CUST0456,Google Ads,Mobile,1,1,1,1
S04128,2025-09-14,CUST0415,Instagram,Desktop,1,1,1,1
S04129,2025-12-31,CUST0455,Email,Mobile,0,0,0,0
S04130,2025-11-14,CUST0563,Google Ads,Desktop,1,0,0,0
S04131,2025-03-19,CUST0511,Email,Mobile,1,0,0,0
S04132,2025-02-26,CUST0175,Google Ads,Mobile,0,0,0,0
S04133,2025-01-20,CUST0935,Google Ads,Desktop,1,1,1,1
S04134,2025-01-14,CUST0209,Direct,Desktop,1,0,0,0
S04135,2025-07-25,CUST0629,Direct,Mobile,1,1,0,0
S04136,2025-08-25,CUST0313,Direct,Desktop,0,0,0,0
S04137,2025-06-30,CUST0946,Organic,Mobile,0,0,0,0
S04138,2025-10-18,CUST0371,Organic,Tablet,0,0,0,0
S04139,2025-07-08,CUST0313,Direct,Mobile,1,1,1,1
S04140,2025-05-27,CUST0803,Organic,Mobile,1,1,1,1
S04141,2025-12-06,CUST0504,Organic,Mobile,1,1,1,1
S04142,2025-02-11,CUST0086,Google Ads,Mobile,1,0,0,0
S04143,2025-12-20,CUST0647,Direct,Mobile,1,0,0,0
S04144,2025-01-01,CUST0821,Direct,Desktop,1,0,0,0
S04145,2025-11-20,CUST0266,Google Ads,Mobile,1,1,1,1
S04146,2025-04-14,CUST0220,Direct,Tablet,0,0,0,0
S04147,2025-09-12,CUST0295,Email,Desktop,1,1,0,0
S04148,2025-07-28,CUST0698,Google Ads,Mobile,1,1,0,0
S04149,2025-08-06,CUST0506,Organic,Mobile,0,0,0,0
S04150,2025-03-19,CUST0989,Instagram,Mobile,1,0,0,0
S04151,2025-02-20,CUST0163,Direct,Tablet,1,1,1,1
S04152,2025-10-15,CUST0127,Instagram,Desktop,1,1,1,1
S04153,2025-04-10,CUST0827,Google Ads,Desktop,1,1,1,1
S04154,2025-07-31,CUST0117,Direct,Mobile,1,0,0,0
S04155,2025-08-25,CUST0406,Organic,Mobile,1,1,0,0
S04156,2025-10-22,CUST0649,Organic,Mobile,1,0,0,0
S04157,2025-06-06,CUST0768,Email,Desktop,1,1,1,1
S04158,2025-10-25,CUST0356,Organic,Mobile,1,1,1,1
S04159,2025-01-14,CUST0776,Google Ads,Mobile,0,0,0,0
S04160,2025-04-26,CUST0990,Instagram,Desktop,1,1,1,1
S04161,2025-05-19,CUST0222,Email,Mobile,1,1,1,1
S04162,2025-03-16,CUST0376,Organic,Desktop,1,1,1,1
S04163,2025-10-30,CUST0314,Instagram,Mobile,1,1,1,1
S04164,2025-12-26,CUST0895,Organic,Mobile,1,1,0,0
S04165,2025-01-24,CUST0863,Instagram,Mobile,1,0,0,0
S04166,2025-06-26,CUST0150,Google Ads,Desktop,1,0,0,0
S04167,2025-02-24,CUST0236,Organic,Mobile,1,1,1,1
S04168,2025-08-01,CUST0863,Google Ads,Mobile,0,0,0,0
S04169,2025-11-22,CUST0168,Organic,Mobile,1,1,1,1
S04170,2025-11-30,CUST0495,Email,Tablet,1,0,0,0
S04171,2025-11-25,CUST0412,Direct,Desktop,1,1,1,1
S04172,2025-06-12,CUST0942,Instagram,Desktop,1,1,1,1
S04173,2025-10-27,CUST0069,Google Ads,Mobile,1,1,1,1
S04174,2025-06-13,CUST0721,Google Ads,Mobile,1,1,1,1
S04175,2025-03-30,CUST0564,Email,Desktop,0,0,0,0
S04176,2025-01-15,CUST0267,Direct,Desktop,1,1,1,0
S04177,2025-10-28,CUST0150,Email,Mobile,1,0,0,0
